index,comment,expression_emoji,label
2267,"අපි නිරතුරුවම ප්‍රාර්ථනා කරනවා ඔබ,අගමැතිතුමා, හමුදාපති,සෞඛ්‍ය අංශය හා මේ කර්තව්‍යයේ නිරත සියලු දෙනාට මේ අභියෝගය ඉක්මනින් ජය ගැනීමට හැකිවේවා කියා ",😂,0
2268,අපි පස් කමුකෝ ඒයි.,😂,0
2269,අපි පින් කරලා තියෙනවා බං උඹ වගේ කෙනෙක් මෙහෙන් දක්කන්න ඔහෙට හා නැද්ද කියලා කියහං බලන්න අපි අද සතුටින් ඉන්න උඹ වගේ ඇතිරියක් මෙහෙන් ගියාට ඔහෙට ම වෙලා ඉඳපන් අවුරුදු 25 කුක්කු බේබි,😡,1
2270,අපි බඩ ගින්නේ හරි ඉන්නවා දැනටත් බඩ ගිනි තමයි එත් මේක රජයකට පැත්ත දාන්න බැහැ අපිටත් මොලයක් තියෙනවා සමහරට වඩා ඒක නිසා අපි උපරිමයෙන් පරිස්සමින් ඉන්න බලනවා මොකද මේක රජයකට බනින එක නෙමෙයි මෙක ලෙඩක් ඒක තේරුම් නැති තරම් අපි නූගත් වෙන්න හොද නැහැ බඩ ගෝස්තරය නෙමෙයි මෙම අවස්ථාවේද යම් කිසි කෙනෙක් ට නොතේරෙ නවානම් 2 පන්තියේ ලමයෙක්ගන් අසා දැනගන්න,😂,0
2271,අපි බලංගොඩ ! හරියේ,😂,0
2272,අපි බලමු.ඔය කතාවේ ඇත්ත නැත්ත තව ටික කාලෙකින්,😂,2
2273,අපි මස් කන්නෙ නෑනෙ....අනික බෞද්ධයෙක් හැටියට ඒව කරන්නෙ නෑ....,😂,0
2274,අපි මෙතන රස්සවක් කරගන්න බෙරුව ගෙවල්වල.මූ මෙතන මුගෙ අම්මට හෙමිනෙන්න හදනව.මේ රටේ නීතියක් නෙද්ද?,😡,1
2275,අපි මොකුත් නොකිය හිමු මොකද වෛරයෙන් වෛරය නොසන්සිදේ අපි මිනිසි ජාතියක් ලෙස කවදත් පරාද නැත,😂,2
2276,අපි රට එද්දී රක්ෂණ යට රුපියල් 18000 අපෙන් ලබා ගනී ඒත් මෙහි ආ අපව රක්ෂණ සමාගම තියා ලංකාවේ කිසිවෙක් සොයා බලන්නෙ නෑ ඒ සල්ලි අපිට කිසිදා නොලැබේඑම මුදලින් මේ අවදානම් අවස්ථාවේ අපේ දරුවන්ට බඩු මල්ලක් ලබාදෙන්න,😂,0
2277,අපි ලංකාව ගැන බලාගන්නම් ගොන් වේසියේ,😡,1
2278,අපි වගේ නැතුව ඇති ඇයි පයි ලොකුද,😡,1
2279,අපි වවමු රට නගමු,😂,0
2280,අපි වැදගත් විදිහට කථා කරන අය මිනිසුන්ට එත් තෝ වගේ වේෂ හු...කාට කියන්න තියෙන්නේ මේ විදියට මුලුලෝකෙම ඇදිරිනීතිය දාලා වශන්ගථය හැදුනු රටවලට එත් (තොගේ කටට සහ රෙද්ද යටටයි ඇදිරිනීතිය දාලා නැත්තේ උන්ට වැඩ ගන්නඕන නිසා කට දැක්කම කියන්න පුලුවන් මව්රටට මේ දෙවිවරුවගේ වැඩ කරන අයට නොහොබිනා වචන කියන තොට මේ මව් බිමට එ .නො.වා මම නොදන්නා පත්තිනිඅම්මලා) මම අබුඩාබි,😡,1
2281,අපි ශිු ලංකාවේ හෙදියි ....... රට බැනිඉනැහැ ⁣⁣ හෙදියි,😂,0
2282,අපි ශ්‍රී ලංකාවේ පමනක් ඉන්න ඉපදෙන්න මොනතරම් වටිනාකමක් වාසනාවන්තද අපි ..ඒකට කාලකන්නි තුප්පහි ගැනියක් මේකි,😡,1
2283,අපි සෑමවිටම ලාංකික ජනතාව කියා සිතන්නට පුරුදු වෙන්න ඕන කියල මම හිතනවා,😂,0
2284,අපි සිංහල බෞද්ධ ...ඔයාගෙ දරුවන් 5 ම සිංහල ඉතාලි...කොහොමද වෙනස,😂,0
2285,"අපි හිතුවෙ උබේ ලමයි හම්බවෙලා තියෙන්නෙ කපල නෙමේ රීල කියල,පල යන්න වේසි",😡,1
2286,අපි හිතුවේ 1985 2019 පොටෝ දෙකක්.කියලා,😂,0
2287,"අපි හොද බවුද්දයෝ, ඔය පෙන්නන්නෙ ප්‍රසිද්දියේ වෙසකම. කොටුවෙ හාමුදුරැවන්ගෙන් අහන්න පුලුවන් මෙයාගෙ කරැටිටුව ",😡,1
2288,අපි ෆෙස් ඇප් එකෙන් කරන එක අයියා ලයිව් දැකගන්න පුලුවන් වෙලා වගේ,😂,0
2289,අපිට ඔක්සිජන් ඔනෙ,😂,0
2290,අපිට කොහොමද උදවු කරන්න පුලුවන්... ?වෙලාව තියෙන තැන එහෙම පොඩ්ඩක් දැනුවත් කරන්නෝ,😂,0
2291,අපිට පන්ද තො මැරිය ඔහෙ පට්ට වෙසි තොගෙ...,😡,1
2292,අපිට පාංද කියන්නෙ,😂,2
2293,අපිට පාන්ද ඉතිම්,😂,2
2294,අපිට පින නෑ ඉතාලියට යන්න,😂,0
2295,අපිට පුලුවන් .....ජය ගන්න .....,😂,0
2296,"අපිට පුලුවන් ඕනි තරම් නොමිලේ පැළ දෙන්න.අඹ,කුඹුක්,මී,කෝන්.මේ වෙනකොට අපි පැළ 5000 ට වඩා හිටවලා තියනවා.පැළ 23000 ක් බෙදලා දීලා තියනවා.ඕනි නම් කියන්න.",😂,0
2297,"අපිට පුලුවන්...ඔබතුමා වැනි නායක්තවය හමුවෙ කල නොහැක්කක් නොමැත, යන පසක් කල හමාරය... පංචායුධ ක්‍රියාමාර්ග ඔස්සේ යමින් නිවැරැදි සෞඛ්‍යය තබා ගත යුතුය....ජාතියෙ මුර දෙව්වරැන් , වෛද්‍යවරුන් සහ අනෙකුත් නිලධාරීන් සියලුදෙනාටම බුදු සරණයි...කරන්නා වු මෙහෙවර වෙනුවෙන්... ",😂,0
2298,අපිට පුළුවන් ....!!!! ජය වේවා ..,😂,0
2299,අපිට පුළුවන් ....ජය ධරණී.....,😂,0
2300,අපිට බනින්නෙ... උං සිංහල ජාතියෙ නෙමෙයි වෙන්න ඇති.. ඔඅට්ට වේසි කවලං ගෑනියෙක් වෙන්න ඇති...,😡,1
2301,අපිට ලංකාවෙන් පිට ඉන්නකොට ගොඩක් ලංකාවේ අගය දැනෙනවා..මට නම් මගේ රටට ගිහින් මැරැනත් සැපයි..මේ අරාබි කරයට වඩා...,😂,0
2302,අපිට සක්කිලි ජාතියක් කියලා කිව්වට ඒකිටනෙ සක්කිලි කටක් තියෙන්නේ . මිනිහා කොහොම ඉන්නවද දන්නෑ මේකි එක්ක .කතාවෙන්ම තේරෙනවා වැල්ලෙ එකියක් වෙන්නැති කියලා .,😡,1
